mlbam_id,name,norm_name,mlb_team,il_type,status_code,status_desc
702656,Drew Faurot,drew faurot,MIA,full-season,ILF,Injured - Full Season
695645,Drew Gray,drew gray,CHC,60-day,D60,Injured 60-Day
686452,Drew Millas,drew millas,WSH,10-day,D10,Injured 10-Day
689672,Drew Thorpe,drew thorpe,CWS,60-day,D60,Injured 60-Day
686753,Drey Jameson,drey jameson,AZ,15-day,D15,Injured 15-Day
804603,Duncan Pastore,duncan pastore,NYY,60-day,D60,Injured 60-Day
802506,Dylan O'Rae,dylan orae,MIL,7-day,D7,Injured 7-Day
687535,Dylan Simmons,dylan simmons,CIN,full-season,ILF,Injured - Full Season
827721,Dylan Tate,dylan tate,LAD,full-season,ILF,Injured - Full Season
700188,Dylan Tebrake,dylan tebrake,WSH,60-day,D60,Injured 60-Day
814346,Dylan Watts,dylan watts,TOR,7-day,D7,Injured 7-Day
815535,Eddie Rynders,eddie rynders,PIT,60-day,D60,Injured 60-Day
803251,Eddy Felix,eddy felix,DET,60-day,D60,Injured 60-Day
821821,Edelvis Perez,edelvis perez,CLE,60-day,D60,Injured 60-Day
833480,Edgar Lugo,edgar lugo,CIN,60-day,D60,Injured 60-Day
807756,Edgar Moreta,edgar moreta,NYM,60-day,D60,Injured 60-Day
691341,Edgar Portes,edgar portes,BAL,full-season,ILF,Injured - Full Season
673747,Edgar Sanchez,edgar sanchez,ATH,60-day,D60,Injured 60-Day
695745,Edgardo Villegas,edgardo villegas,TOR,full-season,ILF,Injured - Full Season
814297,Edgleen Perez,edgleen perez,PIT,60-day,D60,Injured 60-Day
807995,Eduar Gonzalez,eduar gonzalez,TOR,full-season,ILF,Injured - Full Season
815924,Eduardo Beltre,eduardo beltre,MIN,full-season,ILF,Injured - Full Season
665795,Edward Cabrera,edward cabrera,CHC,15-day,D15,Injured 15-Day
815928,Edward Lantigua,edward lantigua,NYM,60-day,D60,Injured 60-Day
829396,Edwin Pena,edwin pena,COL,60-day,D60,Injured 60-Day
670955,Edwin Uceta,edwin uceta,TB,60-day,D60,Injured 60-Day
690716,Eli Ankeney,eli ankeney,NYM,full-season,ILF,Injured - Full Season
801796,Eli Jones,eli jones,MIN,60-day,D60,Injured 60-Day
702501,Eli Serrano III,eli serrano iii,NYM,60-day,D60,Injured 60-Day
681871,Eli Villalobos,eli villalobos,SD,full-season,ILF,Injured - Full Season
622694,Elieser Hernández,elieser hernandez,ATL,7-day,D7,Injured 7-Day
829732,Eliezer Lucena,eliezer lucena,MIN,60-day,D60,Injured 60-Day
820857,Eligio Arias,eligio arias,PHI,60-day,D60,Injured 60-Day
688145,Elijah Dale,elijah dale,SEA,60-day,D60,Injured 60-Day
800433,Elis Cuevas,elis cuevas,BAL,60-day,D60,Injured 60-Day
693176,Elison Joseph,elison joseph,ATL,60-day,D60,Injured 60-Day
805983,Elvin Jimenez,elvin jimenez,MIA,full-season,ILF,Injured - Full Season
665625,Elvis Peguero,elvis peguero,BAL,full-season,ILF,Injured - Full Season
830478,Emilio Payro,emilio payro,HOU,60-day,D60,Injured 60-Day
800484,Eminen Flores,eminen flores,TOR,60-day,D60,Injured 60-Day
834801,Emmanuel Polo,emmanuel polo,SD,60-day,D60,Injured 60-Day
801207,Emmett Olson,emmett olson,MIA,60-day,D60,Injured 60-Day
831047,Ender Nunez,ender nunez,HOU,60-day,D60,Injured 60-Day
808308,Enniel Cortez,enniel cortez,MIL,7-day,D7,Injured 7-Day
806992,Enrique Jimenez,enrique jimenez,MIN,60-day,D60,Injured 60-Day
814546,Eriandys Ramon,eriandys ramon,CHC,60-day,D60,Injured 60-Day
832227,Eric Lin,eric lin,TB,full-season,ILF,Injured - Full Season
701539,Eric Torres,eric torres,BAL,full-season,ILF,Injured - Full Season
684081,Erick Brito,erick brito,PHI,60-day,D60,Injured 60-Day
837602,Erick Encarnacion,erick encarnacion,ATH,60-day,D60,Injured 60-Day
829913,Erick Hernandez,erick hernandez,CHC,60-day,D60,Injured 60-Day
625510,Erick Mejia,erick mejia,WSH,60-day,D60,Injured 60-Day
811291,Eriq Swan,eriq swan,WSH,7-day,D7,Injured 7-Day
807759,Estarling Mercado,estarling mercado,NYM,full-season,ILF,Injured - Full Season
829872,Esteban Castro,esteban castro,HOU,60-day,D60,Injured 60-Day
691416,Esteban González,esteban gonzalez,CLE,7-day,D7,Injured 7-Day
834575,Eston Stull,eston stull,MIN,60-day,D60,Injured 60-Day
803175,Ethan Anderson,ethan anderson,BAL,7-day,D7,Injured 7-Day
694839,Ethan Chenault,ethan chenault,PHI,full-season,ILF,Injured - Full Season
815787,Ethan Holliday,ethan holliday,COL,60-day,D60,Injured 60-Day
690994,Ethan Long,ethan long,SD,full-season,ILF,Injured - Full Season
815162,Ethan Schiefelbein,ethan schiefelbein,DET,full-season,ILF,Injured - Full Season
825334,Ethan Wagner,ethan wagner,HOU,60-day,D60,Injured 60-Day
831273,Ethan Young,ethan young,STL,60-day,D60,Injured 60-Day
809767,Evan Aschenbeck,evan aschenbeck,CHC,full-season,ILF,Injured - Full Season
683157,Evan Fitterer,evan fitterer,SD,7-day,D7,Injured 7-Day
687145,Evan Justice,evan justice,COL,60-day,D60,Injured 60-Day
679928,Evan McKendry,evan mckendry,MIA,60-day,D60,Injured 60-Day
820898,Fabian Soto,fabian soto,LAA,full-season,ILF,Injured - Full Season
835618,Fausto Barreras,fausto barreras,MIL,60-day,D60,Injured 60-Day
700370,Felipe De La Cruz,felipe de la cruz,NYM,7-day,D7,Injured 7-Day
834248,Felipe Hernandez,felipe hernandez,NYY,60-day,D60,Injured 60-Day
678743,Felix Cepeda,felix cepeda,NYM,60-day,D60,Injured 60-Day
829885,Felix Tapia,felix tapia,LAA,full-season,ILF,Injured - Full Season
814458,Fenwick Trimble,fenwick trimble,MIA,7-day,D7,Injured 7-Day
808699,Fernando De La Rosa,fernando de la rosa,MIA,60-day,D60,Injured 60-Day
672696,Francisco Acuna,francisco acuna,SD,7-day,D7,Injured 7-Day
828625,Francisco De Sala,francisco de sala,DET,60-day,D60,Injured 60-Day
806621,Francisco Perez,francisco perez,TEX,60-day,D60,Injured 60-Day
805273,Frank Camarillo,frank camarillo,NYM,7-day,D7,Injured 7-Day
692284,Frank Elissalt,frank elissalt,STL,60-day,D60,Injured 60-Day
800338,Franklin Gómez,franklin gomez,CLE,7-day,D7,Injured 7-Day
800508,Franyerber Montilla,franyerber montilla,DET,full-season,ILF,Injured - Full Season
829891,Freddy Ramos,freddy ramos,HOU,60-day,D60,Injured 60-Day
809934,Freddy Rodriguez,freddy rodriguez,CHC,7-day,D7,Injured 7-Day
703175,Freili Encarnacion,freili encarnacion,BOS,60-day,D60,Injured 60-Day
642585,Félix Bautista,felix bautista,BAL,60-day,D60,Injured 60-Day
694784,Gabe Starks,gabe starks,CIN,full-season,ILF,Injured - Full Season
834872,Gabel Pentecost,gabel pentecost,HOU,full-season,ILF,Injured - Full Season
836565,Gabriel Ollarves,gabriel ollarves,SD,full-season,ILF,Injured - Full Season
694050,Gabriel Reyes,gabriel reyes,DET,60-day,D60,Injured 60-Day
827449,Gabriel Rivero,gabriel rivero,HOU,60-day,D60,Injured 60-Day
814515,Gage Boehm,gage boehm,SEA,full-season,ILF,Injured - Full Season
696148,Garrett Burhenn,garrett burhenn,DET,full-season,ILF,Injured - Full Season
676979,Garrett Crochet,garrett crochet,BOS,60-day,D60,Injured 60-Day
641658,Garrett Hampson,garrett hampson,CIN,7-day,D7,Injured 7-Day
701718,Garrett Horn,garrett horn,MIN,60-day,D60,Injured 60-Day
682003,Garrett Martin,garrett martin,NYY,full-season,ILF,Injured - Full Season
804582,Garrett McMillan,garrett mcmillan,PIT,60-day,D60,Injured 60-Day
693243,Garrett Pennington,garrett pennington,DET,60-day,D60,Injured 60-Day
696491,Gavin Bruni,gavin bruni,WSH,7-day,D7,Injured 7-Day
668970,Gavin Hollowell,gavin hollowell,CHC,15-day,D15,Injured 15-Day
666158,Gavin Lux,gavin lux,TB,60-day,D60,Injured 60-Day
694813,Gavin Stone,gavin stone,LAD,60-day,D60,Injured 60-Day
830979,Georwill Rodriguez,georwill rodriguez,NYM,60-day,D60,Injured 60-Day
690455,German Fajardo,german fajardo,SEA,full-season,ILF,Injured - Full Season
519317,Giancarlo Stanton,giancarlo stanton,NYY,10-day,D10,Injured 10-Day
806923,Gijs Van Den Brink,gijs van den brink,KC,60-day,D60,Injured 60-Day
821064,Gilbel Galvan,gilbel galvan,BOS,60-day,D60,Injured 60-Day
821595,Gilberto Lopez,gilberto lopez,TEX,full-season,ILF,Injured - Full Season
829724,Giomar Ubiera,giomar ubiera,NYM,60-day,D60,Injured 60-Day
692755,Grabiel Salazar,grabiel salazar,BAL,full-season,ILF,Injured - Full Season
668933,Graham Ashcraft,graham ashcraft,CIN,60-day,D60,Injured 60-Day
828336,Grant Burleson,grant burleson,HOU,60-day,D60,Injured 60-Day
694840,Grant Knipp,grant knipp,SEA,7-day,D7,Injured 7-Day
824015,Grant Manning,grant manning,WSH,7-day,D7,Injured 7-Day
808911,Grant Richardson,grant richardson,ATH,7-day,D7,Injured 7-Day
824415,Grant Shepardson,grant shepardson,MIA,60-day,D60,Injured 60-Day
816287,Gregori Arrieche,gregori arrieche,SEA,60-day,D60,Injured 60-Day
821606,Gregory Amarante,gregory amarante,DET,60-day,D60,Injured 60-Day
821146,Greyson Gimenez,greyson gimenez,WSH,60-day,D60,Injured 60-Day
702976,Griffin Hugus,griffin hugus,SEA,full-season,ILF,Injured - Full Season
643377,Griffin Jax,griffin jax,TB,15-day,D15,Injured 15-Day
827437,Griffin Tobias,griffin tobias,MIL,full-season,ILF,Injured - Full Season
680684,Gunnar Hoglund,gunnar hoglund,ATH,60-day,D60,Injured 60-Day
829061,Haritzon Castillo,haritzon castillo,MIN,60-day,D60,Injured 60-Day
825247,Harlin Naut,harlin naut,BAL,full-season,ILF,Injured - Full Season
808339,Harold Gonzalez,harold gonzalez,LAD,60-day,D60,Injured 60-Day
664056,Harrison Bader,harrison bader,SF,10-day,D10,Injured 10-Day
702025,Harry Genth,harry genth,MIN,full-season,ILF,Injured - Full Season
806185,Hayden Birdsong,hayden birdsong,SF,60-day,D60,Injured 60-Day
702259,Hayden Murphy,hayden murphy,AZ,60-day,D60,Injured 60-Day
805988,Hayden Nierman,hayden nierman,BAL,full-season,ILF,Injured - Full Season
688274,Hayden Seig,hayden seig,LAA,60-day,D60,Injured 60-Day
821763,Hector Campusano,hector campusano,BAL,7-day,D7,Injured 7-Day
838515,Hector Cancio,hector cancio,NYY,60-day,D60,Injured 60-Day
800540,Hector Osorio,hector osorio,TEX,7-day,D7,Injured 7-Day
816091,Henderson Salas,henderson salas,DET,60-day,D60,Injured 60-Day
804995,Henry Godbout,henry godbout,BOS,60-day,D60,Injured 60-Day
808889,Henry Moreno,henry moreno,WSH,60-day,D60,Injured 60-Day
800490,Henry Tejada,henry tejada,BAL,60-day,D60,Injured 60-Day
829695,Hernan Mejia,hernan mejia,WSH,60-day,D60,Injured 60-Day
702965,Hiro Wyatt,hiro wyatt,KC,60-day,D60,Injured 60-Day
571948,Hoby Milner,hoby milner,CHC,15-day,D15,Injured 15-Day
804546,Hoss Brewer,hoss brewer,NYM,7-day,D7,Injured 7-Day
829622,Hunter Allen,hunter allen,BAL,full-season,ILF,Injured - Full Season
675450,Hunter Cranton,hunter cranton,AZ,60-day,D60,Injured 60-Day
695345,Hunter Furtado,hunter furtado,PIT,60-day,D60,Injured 60-Day
668881,Hunter Greene,hunter greene,CIN,15-day,D15,Injured 15-Day
640451,Hunter Harvey,hunter harvey,CHC,60-day,D60,Injured 60-Day
804592,Hunter Hoopes,hunter hoopes,MIN,60-day,D60,Injured 60-Day
702610,Ike Irish,ike irish,BAL,7-day,D7,Injured 7-Day
800308,Inmer Lobo,inmer lobo,PIT,7-day,D7,Injured 7-Day
806522,Irving Cota,irving cota,NYM,60-day,D60,Injured 60-Day
806190,Isaac Coffey,isaac coffey,BOS,60-day,D60,Injured 60-Day
814819,Isaac Morton,isaac morton,CHC,full-season,ILF,Injured - Full Season
809138,Isaac Stebens,isaac stebens,BOS,full-season,ILF,Injured - Full Season
701373,Isaiah Barkett,isaiah barkett,SF,7-day,D7,Injured 7-Day
806061,Isaiah Drake,isaiah drake,ATL,7-day,D7,Injured 7-Day
694722,Isaiah Jackson,isaiah jackson,KC,60-day,D60,Injured 60-Day
643396,Isiah Kiner-Falefa,isiah kiner-falefa,BOS,10-day,D10,Injured 10-Day
830612,Ivan Pacheco,ivan pacheco,LAD,60-day,D60,Injured 60-Day
806094,Izack Tiger,izack tiger,TEX,7-day,D7,Injured 7-Day
701698,Izeah Muniz,izeah muniz,COL,7-day,D7,Injured 7-Day
828504,Iziah Salinas,iziah salinas,BAL,60-day,D60,Injured 60-Day
656266,J.B. Bukauskas,jb bukauskas,MIL,60-day,D60,Injured 60-Day
806083,J.D. Gonzalez,jd gonzalez,TB,7-day,D7,Injured 7-Day
836169,J.D. Hennen,jd hennen,BAL,7-day,D7,Injured 7-Day
641487,J.P. Crawford,jp crawford,SEA,10-day,D10,Injured 10-Day
822477,JB Middleton,jb middleton,COL,full-season,ILF,Injured - Full Season
690957,Jace Bohrofen,jace bohrofen,TOR,60-day,D60,Injured 60-Day
827392,Jace Hampson,jace hampson,NYM,full-season,ILF,Injured - Full Season
700978,Jace Kaminska,jace kaminska,MIN,full-season,ILF,Injured - Full Season
699491,Jack Dougherty,jack dougherty,MIN,full-season,ILF,Injured - Full Season
656427,Jack Flaherty,jack flaherty,DET,15-day,D15,Injured 15-Day
689713,Jack Hartman,jack hartman,TB,full-season,ILF,Injured - Full Season
828774,Jack Hostetler,jack hostetler,MIL,60-day,D60,Injured 60-Day
694815,Jack Hurley,jack hurley,AZ,7-day,D7,Injured 7-Day
832307,Jack Kartsonas,jack kartsonas,TB,7-day,D7,Injured 7-Day
686799,Jack Kochanowicz,jack kochanowicz,LAA,60-day,D60,Injured 60-Day
683004,Jack Leiter,jack leiter,TEX,60-day,D60,Injured 60-Day
680823,Jack Mahoney,jack mahoney,ATH,7-day,D7,Injured 7-Day
680891,Jack Neely,jack neely,CHC,full-season,ILF,Injured - Full Season
802599,Jack Penney,jack penney,DET,full-season,ILF,Injured - Full Season
821707,Jack Scott,jack scott,COL,60-day,D60,Injured 60-Day
838115,Jackson Bergman,jackson bergman,CWS,full-season,ILF,Injured - Full Season
687714,Jackson Cluff,jackson cluff,NYM,7-day,D7,Injured 7-Day
702484,Jackson Cox,jackson cox,COL,7-day,D7,Injured 7-Day
686533,Jackson Finley,jackson finley,ATH,7-day,D7,Injured 7-Day
663804,Jackson Kowar,jackson kowar,BAL,full-season,ILF,Injured - Full Season
694461,Jackson Smeltz,jackson smeltz,SD,60-day,D60,Injured 60-Day
804240,Jacob Burke,jacob burke,CWS,7-day,D7,Injured 7-Day
693527,Jacob Denner,jacob denner,SEA,full-season,ILF,Injured - Full Season
814410,Jacob Humphrey,jacob humphrey,COL,7-day,D7,Injured 7-Day
702571,Jacob Miller,jacob miller,MIA,7-day,D7,Injured 7-Day
825757,Jacob Remily,jacob remily,CLE,60-day,D60,Injured 60-Day
802138,Jacob Watters,jacob watters,TB,60-day,D60,Injured 60-Day
811290,Jaden Hamm,jaden hamm,DET,60-day,D60,Injured 60-Day
677955,Jaden Hill,jaden hill,COL,15-day,D15,Injured 15-Day
802243,Jaiker Garcia,jaiker garcia,PIT,60-day,D60,Injured 60-Day
801260,Jairo Diaz,jairo diaz,CHC,7-day,D7,Injured 7-Day
664776,Jake Cousins,jake cousins,LAD,60-day,D60,Injured 60-Day
801413,Jake Fitzgibbons,jake fitzgibbons,AZ,full-season,ILF,Injured - Full Season
695780,Jake Fox,jake fox,CLE,7-day,D7,Injured 7-Day
641584,Jake Fraley,jake fraley,TB,60-day,D60,Injured 60-Day
804113,Jake Hunter,jake hunter,MIN,60-day,D60,Injured 60-Day
810830,Jake Knapp,jake knapp,CHC,60-day,D60,Injured 60-Day
802409,Jake Madden,jake madden,COL,60-day,D60,Injured 60-Day
835657,Jake Shelagowski,jake shelagowski,STL,60-day,D60,Injured 60-Day
814451,Jakob Christian,jakob christian,SF,7-day,D7,Injured 7-Day
596001,Jakob Junis,jakob junis,TEX,15-day,D15,Injured 15-Day
809915,Jakob Wright,jakob wright,LAD,7-day,D7,Injured 7-Day
656222,Jalen Beeks,jalen beeks,TEX,60-day,D60,Injured 60-Day
815003,Jalvin Arias,jalvin arias,PHI,full-season,ILF,Injured - Full Season
806067,James Ellwanger,james ellwanger,MIN,full-season,ILF,Injured - Full Season
663704,James McArthur,james mcarthur,KC,60-day,D60,Injured 60-Day
833397,James Quinn-Irons,james quinn-irons,TB,60-day,D60,Injured 60-Day
695578,James Wood,james wood,WSH,10-day,D10,Injured 10-Day
689042,Jared Karros,jared karros,LAD,60-day,D60,Injured 60-Day
801358,Jared Spencer,jared spencer,TOR,60-day,D60,Injured 60-Day
703186,Jarlin Susana,jarlin susana,WSH,60-day,D60,Injured 60-Day
663681,Jarod Bayless,jarod bayless,PIT,7-day,D7,Injured 7-Day
820955,Jaset Martinez,jaset martinez,CIN,60-day,D60,Injured 60-Day
592094,Jason Adam,jason adam,SD,60-day,D60,Injured 60-Day
827753,Jason Alvarez,jason alvarez,TEX,60-day,D60,Injured 60-Day
822503,Jason Doktorczyk,jason doktorczyk,MIN,60-day,D60,Injured 60-Day
805279,Jason Reitz,jason reitz,MIN,7-day,D7,Injured 7-Day
814710,Jason Woodward,jason woodward,MIL,7-day,D7,Injured 7-Day
813891,Jatnk Diaz,jatnk diaz,DET,60-day,D60,Injured 60-Day
829907,Javier Rodriguez,javier rodriguez,LAA,full-season,ILF,Injured - Full Season
680890,Jax Biggers,jax biggers,HOU,60-day,D60,Injured 60-Day
826941,Jaxon Dalena,jaxon dalena,SD,60-day,D60,Injured 60-Day
803385,Jay Harry,jay harry,TOR,7-day,D7,Injured 7-Day
696276,Jay Woolfolk,jay woolfolk,ATL,full-season,ILF,Injured - Full Season
814511,Jaylen Paden,jaylen paden,ATL,60-day,D60,Injured 60-Day
682144,Jayvien Sandridge,jayvien sandridge,BAL,60-day,D60,Injured 60-Day
837737,Jean Nino,jean nino,COL,60-day,D60,Injured 60-Day
836586,Jeancer Custodio,jeancer custodio,PIT,7-day,D7,Injured 7-Day
676105,Jeff Criswell,jeff criswell,COL,15-day,D15,Injured 15-Day
605488,Jeffrey Springs,jeffrey springs,ATH,15-day,D15,Injured 15-Day
828702,Jeremy Cano,jeremy cano,DET,60-day,D60,Injured 60-Day
808512,Jeremy Reyes,jeremy reyes,ATL,60-day,D60,Injured 60-Day
701747,Jessada Brown,jessada brown,MIA,60-day,D60,Injured 60-Day
685045,Jesse Bergin,jesse bergin,MIN,full-season,ILF,Injured - Full Season
808222,Jesus Flores,jesus flores,MIL,60-day,D60,Injured 60-Day
694188,Jesus Galiz,jesus galiz,LAD,full-season,ILF,Injured - Full Season
834973,Jesus Gomez,jesus gomez,MIN,60-day,D60,Injured 60-Day
805052,Jesus Lopez,jesus lopez,TEX,60-day,D60,Injured 60-Day
703880,Jesus Martinez,jesus martinez,LAA,60-day,D60,Injured 60-Day
828435,Jesus Montiel,jesus montiel,PHI,60-day,D60,Injured 60-Day
683679,Jesus Rodriguez,jesus rodriguez,SF,10-day,D10,Injured 10-Day
808313,Jesus Tillero,jesus tillero,LAD,7-day,D7,Injured 7-Day
622786,Jesus Tinoco,jesus tinoco,MIA,full-season,ILF,Injured - Full Season
821174,Jesus Travieso,jesus travieso,PIT,60-day,D60,Injured 60-Day
807002,Jeter Martinez,jeter martinez,PIT,7-day,D7,Injured 7-Day
829974,Jhonger Ochoa,jhonger ochoa,DET,full-season,ILF,Injured - Full Season
840851,Jhordy Ciriaco,jhordy ciriaco,MIN,60-day,D60,Injured 60-Day
837849,Jhostin Berroa,jhostin berroa,BAL,7-day,D7,Injured 7-Day
702460,Jimmy Joyce,jimmy joyce,SEA,60-day,D60,Injured 60-Day
826142,JoJo Jackson,jojo jackson,NYY,60-day,D60,Injured 60-Day
668941,JoJo Romero,jojo romero,MIL,15-day,D15,Injured 15-Day
680933,Joander Suarez,joander suarez,NYM,full-season,ILF,Injured - Full Season
641729,Joe Jiménez,joe jimenez,ATL,60-day,D60,Injured 60-Day
573009,Joe Mantiply,joe mantiply,TOR,60-day,D60,Injured 60-Day
605397,Joe Musgrove,joe musgrove,SD,60-day,D60,Injured 60-Day
815586,Joe Olsavsky,joe olsavsky,ATL,7-day,D7,Injured 7-Day
809898,Joe Ruzicka,joe ruzicka,DET,full-season,ILF,Injured - Full Season
657746,Joe Ryan,joe ryan,MIN,15-day,D15,Injured 15-Day
807819,Joel Garcia,joel garcia,MIN,7-day,D7,Injured 7-Day
837627,Joel Gonzalez,joel gonzalez,SD,60-day,D60,Injured 60-Day
669270,Joel Kuhnel,joel kuhnel,MIL,15-day,D15,Injured 15-Day
666711,Joel Peguero,joel peguero,SF,60-day,D60,Injured 60-Day
811275,Joel Sarver,joel sarver,AZ,60-day,D60,Injured 60-Day
663698,Joey Bart,joey bart,CWS,10-day,D10,Injured 10-Day
690972,Joey Dixon,joey dixon,HOU,60-day,D60,Injured 60-Day
815841,Joey Oakie,joey oakie,CLE,7-day,D7,Injured 7-Day
666214,Joey Wentz,joey wentz,ATL,60-day,D60,Injured 60-Day
825633,Johan Calcano,johan calcano,AZ,60-day,D60,Injured 60-Day
670912,Johan Oviedo,johan oviedo,BOS,60-day,D60,Injured 60-Day
