mlb_id,name,group,season,games,fpts,fpg
656775,Cedric Mullins,hitting,2020,48.0,87.5,1.82
656775,Cedric Mullins,hitting,2021,159.0,516.5,3.25
656775,Cedric Mullins,hitting,2022,156.0,445.0,2.85
656775,Cedric Mullins,hitting,2023,116.0,315.5,2.72
656775,Cedric Mullins,hitting,2024,147.0,357.0,2.43
656775,Cedric Mullins,hitting,2025,133.0,319.0,2.4
656775,Cedric Mullins,hitting,2026,61.0,131.5,2.16
694384,Nolan Schanuel,hitting,2023,29.0,73.5,2.53
694384,Nolan Schanuel,hitting,2024,147.0,334.5,2.28
694384,Nolan Schanuel,hitting,2025,132.0,339.5,2.57
694384,Nolan Schanuel,hitting,2026,56.0,116.5,2.08
543760,Marcus Semien,hitting,2013,21.0,33.0,1.57
543760,Marcus Semien,hitting,2014,64.0,131.0,2.05
543760,Marcus Semien,hitting,2015,155.0,313.0,2.02
543760,Marcus Semien,hitting,2016,159.0,381.5,2.4
543760,Marcus Semien,hitting,2017,85.0,246.5,2.9
543760,Marcus Semien,hitting,2018,159.0,410.5,2.58
543760,Marcus Semien,hitting,2019,162.0,597.0,3.69
543760,Marcus Semien,hitting,2020,53.0,135.0,2.55
543760,Marcus Semien,hitting,2021,162.0,584.0,3.6
543760,Marcus Semien,hitting,2022,161.0,498.0,3.09
543760,Marcus Semien,hitting,2023,162.0,584.0,3.6
543760,Marcus Semien,hitting,2024,159.0,447.5,2.81
543760,Marcus Semien,hitting,2025,127.0,316.5,2.49
543760,Marcus Semien,hitting,2026,72.0,136.0,1.89
656427,Jack Flaherty,pitching,2017,6.0,11.8,1.97
656427,Jack Flaherty,pitching,2018,28.0,358.8,12.81
656427,Jack Flaherty,pitching,2019,33.0,531.5,16.11
656427,Jack Flaherty,pitching,2020,9.0,80.2,8.91
656427,Jack Flaherty,pitching,2021,17.0,203.2,11.95
656427,Jack Flaherty,pitching,2022,9.0,45.8,5.09
656427,Jack Flaherty,pitching,2023,29.0,172.5,5.95
656427,Jack Flaherty,pitching,2024,28.0,421.8,15.06
656427,Jack Flaherty,pitching,2025,31.0,284.9,9.19
656427,Jack Flaherty,pitching,2026,15.0,74.2,4.95
641927,Bailey Ober,pitching,2021,20.0,171.0,8.55
641927,Bailey Ober,pitching,2022,11.0,120.8,10.98
641927,Bailey Ober,pitching,2023,26.0,320.1,12.31
641927,Bailey Ober,pitching,2024,31.0,394.9,12.74
641927,Bailey Ober,pitching,2025,27.0,175.5,6.5
641927,Bailey Ober,pitching,2026,12.0,101.2,8.43
694671,Wyatt Langford,hitting,2024,134.0,381.5,2.85
694671,Wyatt Langford,hitting,2025,134.0,378.5,2.82
694671,Wyatt Langford,hitting,2026,29.0,66.0,2.28
683011,Anthony Volpe,hitting,2023,159.0,335.5,2.11
683011,Anthony Volpe,hitting,2024,160.0,390.0,2.44
683011,Anthony Volpe,hitting,2025,153.0,338.0,2.21
683011,Anthony Volpe,hitting,2026,22.0,56.0,2.55
521692,Salvador Perez,hitting,2011,39.0,104.0,2.67
521692,Salvador Perez,hitting,2012,76.0,198.5,2.61
521692,Salvador Perez,hitting,2013,138.0,322.5,2.34
521692,Salvador Perez,hitting,2014,150.0,322.5,2.15
521692,Salvador Perez,hitting,2015,142.0,303.0,2.13
521692,Salvador Perez,hitting,2016,139.0,304.5,2.19
521692,Salvador Perez,hitting,2017,129.0,323.5,2.51
521692,Salvador Perez,hitting,2018,129.0,313.0,2.43
521692,Salvador Perez,hitting,2020,37.0,138.0,3.73
521692,Salvador Perez,hitting,2021,161.0,490.0,3.04
521692,Salvador Perez,hitting,2022,114.0,292.5,2.57
521692,Salvador Perez,hitting,2023,140.0,319.5,2.28
521692,Salvador Perez,hitting,2024,158.0,404.5,2.56
521692,Salvador Perez,hitting,2025,155.0,383.5,2.47
521692,Salvador Perez,hitting,2026,67.0,118.0,1.76
669467,Andre Pallante,pitching,2022,47.0,193.5,4.12
669467,Andre Pallante,pitching,2023,62.0,88.0,1.42
669467,Andre Pallante,pitching,2024,29.0,207.0,7.14
669467,Andre Pallante,pitching,2025,31.0,136.9,4.42
669467,Andre Pallante,pitching,2026,13.0,127.6,9.82
621043,Carlos Correa,hitting,2015,99.0,334.0,3.37
621043,Carlos Correa,hitting,2016,153.0,453.5,2.96
621043,Carlos Correa,hitting,2017,109.0,398.0,3.65
621043,Carlos Correa,hitting,2018,110.0,276.5,2.51
621043,Carlos Correa,hitting,2019,75.0,253.5,3.38
621043,Carlos Correa,hitting,2020,58.0,114.5,1.97
621043,Carlos Correa,hitting,2021,148.0,470.0,3.18
621043,Carlos Correa,hitting,2022,136.0,362.5,2.67
621043,Carlos Correa,hitting,2023,135.0,297.5,2.2
621043,Carlos Correa,hitting,2024,86.0,281.5,3.27
621043,Carlos Correa,hitting,2025,144.0,301.5,2.09
621043,Carlos Correa,hitting,2026,32.0,91.0,2.84
665926,Andres Gimenez,hitting,2020,49.0,95.0,1.94
665926,Andres Gimenez,hitting,2021,68.0,117.0,1.72
665926,Andres Gimenez,hitting,2022,146.0,395.0,2.71
665926,Andres Gimenez,hitting,2023,153.0,400.0,2.61
665926,Andres Gimenez,hitting,2024,152.0,361.5,2.38
665926,Andres Gimenez,hitting,2025,101.0,194.0,1.92
665926,Andres Gimenez,hitting,2026,68.0,123.0,1.81
686613,Hunter Brown,pitching,2022,7.0,71.7,10.24
686613,Hunter Brown,pitching,2023,31.0,243.1,7.84
686613,Hunter Brown,pitching,2024,31.0,354.5,11.44
686613,Hunter Brown,pitching,2025,31.0,504.9,16.29
686613,Hunter Brown,pitching,2026,2.0,41.7,20.85
663728,Cal Raleigh,hitting,2021,47.0,41.0,0.87
663728,Cal Raleigh,hitting,2022,119.0,266.0,2.24
663728,Cal Raleigh,hitting,2023,145.0,357.0,2.46
663728,Cal Raleigh,hitting,2024,153.0,403.0,2.63
663728,Cal Raleigh,hitting,2025,159.0,616.0,3.87
663728,Cal Raleigh,hitting,2026,41.0,73.5,1.79
676979,Garrett Crochet,pitching,2020,5.0,25.0,5.0
676979,Garrett Crochet,pitching,2021,54.0,161.0,2.98
676979,Garrett Crochet,pitching,2023,13.0,9.0,0.69
676979,Garrett Crochet,pitching,2024,32.0,379.2,11.85
676979,Garrett Crochet,pitching,2025,32.0,595.2,18.6
676979,Garrett Crochet,pitching,2026,6.0,36.1,6.02
601713,Nick Pivetta,pitching,2017,26.0,134.1,5.16
601713,Nick Pivetta,pitching,2018,33.0,271.2,8.22
601713,Nick Pivetta,pitching,2019,30.0,97.6,3.25
601713,Nick Pivetta,pitching,2020,5.0,16.7,3.34
601713,Nick Pivetta,pitching,2021,31.0,280.5,9.05
601713,Nick Pivetta,pitching,2022,33.0,272.5,8.26
601713,Nick Pivetta,pitching,2023,38.0,325.6,8.57
601713,Nick Pivetta,pitching,2024,27.0,302.1,11.19
601713,Nick Pivetta,pitching,2025,31.0,472.9,15.25
601713,Nick Pivetta,pitching,2026,4.0,39.4,9.85
553993,Eugenio Suarez,hitting,2014,85.0,132.5,1.56
553993,Eugenio Suarez,hitting,2015,97.0,229.0,2.36
553993,Eugenio Suarez,hitting,2016,159.0,368.5,2.32
553993,Eugenio Suarez,hitting,2017,156.0,421.5,2.7
553993,Eugenio Suarez,hitting,2018,143.0,443.0,3.1
553993,Eugenio Suarez,hitting,2019,159.0,497.5,3.13
553993,Eugenio Suarez,hitting,2020,57.0,157.5,2.76
553993,Eugenio Suarez,hitting,2021,145.0,329.5,2.27
553993,Eugenio Suarez,hitting,2022,150.0,383.0,2.55
553993,Eugenio Suarez,hitting,2023,162.0,369.0,2.28
553993,Eugenio Suarez,hitting,2024,158.0,422.0,2.67
553993,Eugenio Suarez,hitting,2025,159.0,478.0,3.01
553993,Eugenio Suarez,hitting,2026,45.0,82.0,1.82
700932,Kyle Manzardo,hitting,2024,53.0,73.5,1.39
700932,Kyle Manzardo,hitting,2025,142.0,316.5,2.23
700932,Kyle Manzardo,hitting,2026,62.0,106.5,1.72
596019,Francisco Lindor,hitting,2015,99.0,292.5,2.95
596019,Francisco Lindor,hitting,2016,158.0,473.0,2.99
596019,Francisco Lindor,hitting,2017,159.0,550.5,3.46
596019,Francisco Lindor,hitting,2018,158.0,623.5,3.95
596019,Francisco Lindor,hitting,2019,143.0,511.0,3.57
596019,Francisco Lindor,hitting,2020,60.0,164.5,2.74
596019,Francisco Lindor,hitting,2021,125.0,346.0,2.77
596019,Francisco Lindor,hitting,2022,161.0,505.5,3.14
596019,Francisco Lindor,hitting,2023,160.0,548.5,3.43
596019,Francisco Lindor,hitting,2024,152.0,558.5,3.67
596019,Francisco Lindor,hitting,2025,160.0,565.5,3.53
596019,Francisco Lindor,hitting,2026,24.0,55.5,2.31
683146,Brett Baty,hitting,2022,11.0,21.0,1.91
683146,Brett Baty,hitting,2023,108.0,161.5,1.5
683146,Brett Baty,hitting,2024,50.0,74.0,1.48
683146,Brett Baty,hitting,2025,130.0,265.0,2.04
683146,Brett Baty,hitting,2026,68.0,111.5,1.64
571510,Matthew Boyd,pitching,2015,13.0,-0.8,-0.06
571510,Matthew Boyd,pitching,2016,20.0,145.3,7.27
571510,Matthew Boyd,pitching,2017,26.0,122.8,4.72
571510,Matthew Boyd,pitching,2018,31.0,290.9,9.38
571510,Matthew Boyd,pitching,2019,32.0,355.2,11.1
571510,Matthew Boyd,pitching,2020,12.0,40.2,3.35
571510,Matthew Boyd,pitching,2021,15.0,126.2,8.41
571510,Matthew Boyd,pitching,2022,10.0,44.0,4.4
571510,Matthew Boyd,pitching,2023,15.0,101.2,6.75
571510,Matthew Boyd,pitching,2024,8.0,100.8,12.6
571510,Matthew Boyd,pitching,2025,31.0,393.9,12.71
571510,Matthew Boyd,pitching,2026,5.0,38.8,7.76
678662,Ezequiel Tovar,hitting,2022,9.0,12.5,1.39
678662,Ezequiel Tovar,hitting,2023,153.0,342.0,2.24
678662,Ezequiel Tovar,hitting,2024,157.0,386.0,2.46
678662,Ezequiel Tovar,hitting,2025,95.0,199.0,2.09
678662,Ezequiel Tovar,hitting,2026,67.0,110.0,1.64
668678,Zac Gallen,pitching,2019,15.0,191.2,12.75
668678,Zac Gallen,pitching,2020,12.0,178.2,14.85
668678,Zac Gallen,pitching,2021,23.0,214.0,9.3
668678,Zac Gallen,pitching,2022,31.0,497.9,16.06
668678,Zac Gallen,pitching,2023,34.0,480.9,14.14
668678,Zac Gallen,pitching,2024,28.0,322.8,11.53
668678,Zac Gallen,pitching,2025,33.0,292.5,8.86
668678,Zac Gallen,pitching,2026,15.0,55.2,3.68
673237,Yainer Diaz,hitting,2022,6.0,3.0,0.5
673237,Yainer Diaz,hitting,2023,104.0,269.0,2.59
673237,Yainer Diaz,hitting,2024,148.0,366.5,2.48
673237,Yainer Diaz,hitting,2025,143.0,314.5,2.2
673237,Yainer Diaz,hitting,2026,26.0,47.0,1.81
669357,Nolan Gorman,hitting,2022,89.0,176.5,1.98
669357,Nolan Gorman,hitting,2023,119.0,318.0,2.67
669357,Nolan Gorman,hitting,2024,107.0,206.5,1.93
669357,Nolan Gorman,hitting,2025,111.0,203.0,1.83
669357,Nolan Gorman,hitting,2026,62.0,95.0,1.53
671732,Lawrence Butler,hitting,2023,42.0,44.5,1.06
671732,Lawrence Butler,hitting,2024,125.0,331.0,2.65
671732,Lawrence Butler,hitting,2025,152.0,375.5,2.47
671732,Lawrence Butler,hitting,2026,64.0,82.0,1.28
680718,Addison Barger,hitting,2024,69.0,109.0,1.58
680718,Addison Barger,hitting,2025,135.0,321.5,2.38
680718,Addison Barger,hitting,2026,9.0,6.5,0.72
672386,Alejandro Kirk,hitting,2020,9.0,20.0,2.22
672386,Alejandro Kirk,hitting,2021,60.0,119.0,1.98
672386,Alejandro Kirk,hitting,2022,139.0,344.0,2.47
672386,Alejandro Kirk,hitting,2023,123.0,214.5,1.74
672386,Alejandro Kirk,hitting,2024,103.0,199.5,1.94
672386,Alejandro Kirk,hitting,2025,130.0,316.5,2.43
672386,Alejandro Kirk,hitting,2026,7.0,20.5,2.93
669203,Corbin Burnes,pitching,2018,30.0,117.0,3.9
669203,Corbin Burnes,pitching,2019,32.0,9.4,0.29
669203,Corbin Burnes,pitching,2020,12.0,189.1,15.76
669203,Corbin Burnes,pitching,2021,28.0,518.8,18.53
669203,Corbin Burnes,pitching,2022,33.0,535.5,16.23
669203,Corbin Burnes,pitching,2023,32.0,430.2,13.44
669203,Corbin Burnes,pitching,2024,32.0,463.2,14.47
669203,Corbin Burnes,pitching,2025,11.0,147.9,13.45
686752,Ryan Pepiot,pitching,2022,9.0,74.4,8.27
686752,Ryan Pepiot,pitching,2023,8.0,117.1,14.64
686752,Ryan Pepiot,pitching,2024,26.0,286.1,11.0
686752,Ryan Pepiot,pitching,2025,31.0,338.9,10.93
678394,Brayan Bello,pitching,2022,13.0,55.8,4.29
678394,Brayan Bello,pitching,2023,28.0,250.8,8.96
678394,Brayan Bello,pitching,2024,30.0,261.5,8.72
678394,Brayan Bello,pitching,2025,29.0,300.8,10.37
678394,Brayan Bello,pitching,2026,12.0,13.8,1.15
641154,Pablo Lopez,pitching,2018,10.0,84.5,8.45
641154,Pablo Lopez,pitching,2019,21.0,139.4,6.64
641154,Pablo Lopez,pitching,2020,11.0,130.9,11.9
641154,Pablo Lopez,pitching,2021,20.0,243.0,12.15
641154,Pablo Lopez,pitching,2022,32.0,354.2,11.07
641154,Pablo Lopez,pitching,2023,32.0,433.2,13.54
641154,Pablo Lopez,pitching,2024,32.0,376.2,11.76
641154,Pablo Lopez,pitching,2025,14.0,181.9,12.99
593871,Jorge Polanco,hitting,2014,5.0,11.0,2.2
593871,Jorge Polanco,hitting,2015,4.0,8.5,2.12
593871,Jorge Polanco,hitting,2016,69.0,154.0,2.23
593871,Jorge Polanco,hitting,2017,133.0,352.0,2.65
593871,Jorge Polanco,hitting,2018,77.0,207.0,2.69
593871,Jorge Polanco,hitting,2019,153.0,492.0,3.22
593871,Jorge Polanco,hitting,2020,55.0,110.5,2.01
593871,Jorge Polanco,hitting,2021,152.0,494.0,3.25
593871,Jorge Polanco,hitting,2022,104.0,279.5,2.69
593871,Jorge Polanco,hitting,2023,80.0,223.0,2.79
593871,Jorge Polanco,hitting,2024,118.0,207.5,1.76
593871,Jorge Polanco,hitting,2025,138.0,381.0,2.76
593871,Jorge Polanco,hitting,2026,14.0,20.5,1.46
