"ID","Player","Team","Position","RkOv","Status","Age","FPts","FP/G","Ros","+/-","AB","R","H","1B","2B","3B","HR","RBI","BB","SO","SB","CS","HBP","GIDP","GP"
"*06r5f*","Ricardo Crespo","SF","OF","2876","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ui8*","Rey Cruz","PHI","C","2930","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qjj*","Gio Cueto","LAD","C","2940","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r6k*","Rohan Culmer","(N/A)","SS","2950","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yuc*","AJ Curry","(N/A)","1B","2969","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ags*","Blake Cyr","(N/A)","SS","2983","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sxp*","Jarryd Dale","(N/A)","2B","2992","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rkm*","Jose De La Cruz","COL","C","3096","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06202*","Moises De La Rosa","(N/A)","OF","3128","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rjg*","Adrian De Leon","ARI","C","3132","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ule*","Meylin De Leon","(N/A)","2B","3143","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rso*","Raudy De Los Santos","(N/A)","2B","3160","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sum*","Carlos De Sousa","TB","C","3172","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01tji*","Delino DeShields","(N/A)","OF","3190","FA","33","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06l0p*","Ismael Del Rosario","(N/A)","OF","3213","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y6d*","Richel Del Rosario","(N/A)","1B,3B,OF","3215","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sut*","Nicolas Deschamps","(N/A)","C","3242","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yqb*","Michael DiMartini","(N/A)","OF","3251","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ajs*","Joseph Diaz","(N/A)","OF","3279","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060p4*","Winder Diaz","(N/A)","2B","3295","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rir*","Yidel Diaz","(N/A)","C","3296","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qqq*","Harrison Didawick","(N/A)","OF","3309","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03c7r*","Wilmer Difo","(N/A)","2B,3B","3314","FA","34","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r04*","Isaias Dipre","(N/A)","SS","3324","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qk6*","Hunter Dobbins","DET","C","3332","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060io*","Christian Doty","(N/A)","SS","3370","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06xzx*","Athanael Duarte","LAA","1B,3B","3400","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06805*","Damon Dues","(N/A)","2B,OF","3408","FA","28","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qkg*","Bryce Eblin","CHW","2B","3468","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rl3*","Yhoan Escalona","PHI","3B","3545","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wbo*","Brenny Escanio","(N/A)","2B,SS","3547","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u1q*","Samuel Escudero","PIT","C","3555","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06igu*","Luke Esquivel","(N/A)","1B","3579","FA","17","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mc2*","Samuel Estevez","MIA","OF","3587","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02610*","Phillip Evans","(N/A)","1B,3B","3604","FA","33","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qj1*","Christian Fagnant","WSH","C","3619","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r8d*","Nomar Fana","(N/A)","OF","3631","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ks6*","Ryne Farber","(N/A)","SS","3634","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ra3*","Sawyer Farr","(N/A)","SS","3642","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064zn*","Moises Febrillet","(N/A)","3B","3651","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c3b*","Diego Felix","(N/A)","OF","3659","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*048tm*","Juan Fernandez","(N/A)","C","3692","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zen*","Brandon Forrester","HOU","SS","3814","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ifo*","Juan Frances","(N/A)","OF","3839","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072fu*","Ian Francis","CIN","C","3843","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060gn*","Carlos Franco","ATH","C","3851","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r4u*","Anderson French","(N/A)","C","3884","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0413a*","Josh Fuentes","(N/A)","3B","3913","FA","33","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qh2*","Yadimir Fuentes","(N/A)","1B","3914","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mic*","Luke Gaffney","(N/A)","1B","3930","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06tko*","Adrian Garcia","(N/A)","2B","3981","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060p8*","Cristian Garcia","(N/A)","1B","3992","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uv4*","Francisco Garcia","(N/A)","3B","4009","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rcy*","Ray Garrett","(N/A)","SS","4052","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*07308*","Kingston George","(N/A)","OF","4089","FA","15","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05llr*","Jose Godoy","(N/A)","C","4159","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03mwx*","Jose Gomez","(N/A)","SS","4179","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r9o*","Luis Gomez","(N/A)","C","4181","FA","32","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kxt*","Diego Gonzalez","(N/A)","1B","4225","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r7p*","Howard Gonzalez","(N/A)","OF","4235","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rk3*","Ricson Gonzalez","KC","C","4268","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zg3*","Aaron Graeber","LAA","OF","4304","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065nr*","Kevin Graham","(N/A)","OF","4308","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hek*","Donte Grant","(N/A)","OF","4315","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y4e*","Manuel Guariman","(N/A)","C","4379","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rkh*","Jeiker Gudino","DET","C","4382","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0731o*","Yhon Guerrero","CLE","OF","4402","FA","17","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ybs*","Gavin Guidry","(N/A)","SS","4406","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bpv*","Albert Gutierrez","(N/A)","1B","4424","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hu9*","Ty Hanchey","SF","C","4521","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qj3*","Theo Hardy","TEX","SS","4540","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062k3*","Luke Heefner","(N/A)","3B","4612","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060n8*","Lou Helmig","(N/A)","OF","4620","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sj7*","Alex Hernandez","(N/A)","2B","4671","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06tlr*","Kyle Hess","(N/A)","OF","4772","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067ze*","Ross Highfill","(N/A)","C","4798","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02j36*","C.J. Hinojosa","(N/A)","SS","4821","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hur*","Caleb Hobson","COL","OF","4834","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ylq*","Connor Hollis","(N/A)","2B,OF","4863","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uxl*","Peyton Holt","(N/A)","3B","4872","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ul5*","Stephen Hrustich","DET","OF","4915","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060mc*","Zach Humphreys","LAA","C","4945","FA","28","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rif*","Brandon Jaime","CIN","C","5018","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066cz*","Brett Johnson","(N/A)","OF","5113","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r3q*","Kyle Jones","(N/A)","OF","5158","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c7w*","Yoerny Junco","(N/A)","3B","5191","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05zq2*","Aidan Keenan","(N/A)","SS","5225","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ib9*","Min Suk Kim","(N/A)","OF","5282","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04pqw*","Grant Koch","(N/A)","C","5351","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0423t*","Taylor Kohlwey","(N/A)","OF","5356","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04q0h*","Matt Kroon","(N/A)","OF","5388","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r4p*","Tre' Lawrence","(N/A)","OF","5502","FA","15","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mim*","Patrick Lee","DET","OF","5544","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qvn*","Ethan Lege","(N/A)","1B,3B","5550","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ri6*","David Leon","(N/A)","C","5600","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*041zx*","Lyle Lin","(N/A)","C","5612","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rnk*","Yohander Linarez","(N/A)","3B","5624","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051bi*","Matt Lloyd","BOS","1B","5655","FA","30","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rp9*","Alejandro Loaiza","STL","1B","5657","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qj8*","Jacob Lojewski","(N/A)","SS","5680","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qph*","Jacoby Long","(N/A)","OF","5687","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rp8*","Chris Lopez","STL","C","5703","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rhy*","Gabriel Lopez","COL","C","5709","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mfj*","Geuri Lubo","CHC","OF","5753","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04py1*","Nick Lucky","NYM","2B,SS","5763","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kwl*","JT Mabry","(N/A)","2B","5804","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rsq*","Johan Macias","LAA","2B,SS","5828","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hoz*","Cam Magee","(N/A)","SS","5853","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rix*","Alexander Mambel","BOS","1B","5883","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rft*","Manny Marin","(N/A)","SS","5927","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uw4*","Tatum Marsh","(N/A)","OF","5964","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sa0*","Emil Martinez","(N/A)","SS","6010","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rho*","Eric Martinez","MIL","C","6012","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06l3l*","Yeral Martinez","(N/A)","1B","6058","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qii*","Jack Mathey","SD","C","6085","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zf2*","Jonny McGill","LAA","OF","6183","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05zd8*","Max McGwire","(N/A)","1B","6196","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06lex*","Aaron McKeithan","SEA","C","6206","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sbs*","Albert Medina","ARI","OF","6244","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06lwk*","Alver Medina","(N/A)","3B","6245","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kxv*","Dilan Medina","(N/A)","OF","6248","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066s0*","Jose Medina","(N/A)","1B","6252","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rs0*","Bryant Mendez","SEA","2B","6308","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sbw*","Jeshua Mendez","ARI","C","6312","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06p5y*","Joel Mendez","(N/A)","OF","6314","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ri1*","Jorge Mendez","(N/A)","C","6315","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04etz*","Skyler Messinger","COL","3B","6377","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rih*","John Michael Faile","CIN","1B","6393","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dqo*","Garrett Michel","(N/A)","1B","6396","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hse*","Justin Miknis","(N/A)","C","6409","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r00*","Andrew Miller","(N/A)","C","6424","FA","28","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xu3*","Jacob Miller","(N/A)","C","6432","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072f8*","Tyler Minick","(N/A)","3B","6455","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u9u*","Derrick Mitchell","(N/A)","OF","6470","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r79*","Maddox Molony","(N/A)","SS","6503","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072ij*","Lucas Moore","(N/A)","OF","6570","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06msx*","Isaac Moscote","(N/A)","2B","6661","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04pza*","Drew Mount","(N/A)","OF","6677","FA","30","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qy2*","Jeyson Moya","SF","3B","6679","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g4m*","Deivis Nadal","(N/A)","SS","6748","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ykw*","Keaton Neal","(N/A)","SS","6778","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06um6*","Ben Newton","ATH","3B","6807","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064ou*","Cherif Neymour","(N/A)","SS","6810","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04odg*","Quincy Nieporte","(N/A)","1B","6822","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rhf*","Kevin Novoa","(N/A)","1B","6872","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rgj*","Irvin Nunez","MIN","C","6890","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r20*","James Nunnallee","(N/A)","OF","6902","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yw4*","Brady O'Brien","SEA","3B","6906","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072yi*","Finnian O'Loughlin","(N/A)","OF,SP,RP","6915","FA","17","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051ff*","Matt O'Neill","ARI","C","6918","FA","28","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065v1*","Tanner O'Tremba","(N/A)","OF","6924","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06eyo*","Luis Ogando","(N/A)","3B","6946","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rja*","Josnaider Orellana","BAL","C","7000","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rw7*","Rafael Oropeza","(N/A)","SS","7004","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mdl*","Nicolas Ortiz","(N/A)","C","7033","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rp6*","Juan Pablo Cabrera","STL","C","7088","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dpc*","Michael Papierski","(N/A)","C","7146","FA","30","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rl9*","Javier Pariguan","(N/A)","C","7158","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06maq*","Enzo Paulino","(N/A)","1B","7209","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bj5*","Jose Paulino","(N/A)","OF","7210","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xlb*","Tyler Payne","(N/A)","C","7222","FA","33","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rn7*","Fernando Pena","SF","1B","7271","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f07*","Jhonny Perdomo","(N/A)","2B","7319","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rl7*","Alejandro Pereira","ATH","C","7322","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05jq5*","Carlos Perez","(N/A)","C","7341","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dmo*","Daniel Perez","(N/A)","1B","7343","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02btc*","Michael Perez","(N/A)","C","7374","FA","33","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03114*","Dustin Peterson","(N/A)","OF","7417","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0669j*","Zion Pettigrew","(N/A)","3B","7428","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zff*","Tyler Pettorini","PHI","2B,3B","7429","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072dq*","Robert Phelps","PHI","SS","7437","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rh6*","Alen Pineda","(N/A)","C","7479","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*057n1*","Yassel Pino","(N/A)","1B","7493","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066o2*","Arnold Prado","(N/A)","OF","7586","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*048vs*","Juniel Querecuto","(N/A)","3B","7635","FA","33","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mpw*","Yunior Quezada","LAD","OF","7641","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rn6*","Jorge Ramirez","(N/A)","C","7699","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ux7*","Micael Ramirez","(N/A)","C","7709","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066rd*","Rafael Ramirez","(N/A)","2B","7712","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05unz*","Elian Rayo","(N/A)","3B","7765","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06k7o*","Tanner Reaves","(N/A)","2B","7767","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rb6*","Tyree Reed","(N/A)","OF","7778","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031b6*","Jack Reinheimer","(N/A)","SS","7794","FA","33","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rhd*","Alexander Requena","MIA","C","7810","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kkh*","Rustan Rigdon","(N/A)","SS","7884","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rhc*","Nestor Rios","MIA","C","7902","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060nm*","Yoander Rivero","(N/A)","2B","7939","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c3i*","Kay Robles","(N/A)","OF","7977","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hh1*","Alejandro Rodriguez","(N/A)","C","7994","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
