"ID","Player","Team","Position","RkOv","Status","Age","FPts","FP/G","Ros","+/-","AB","R","H","1B","2B","3B","HR","RBI","BB","SO","SB","CS","HBP","GIDP","GP"
"*03d6u*","Alex Blandino","(N/A)","1B","1883","FA","33","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zg1*","Jake Bold","SD","C","1907","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064r4*","Lisandro Bonifacio","(N/A)","SS","1926","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051e4*","Trevor Boone","(N/A)","OF","1938","FA","28","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06gjg*","Pier-Olivier Boucher","(N/A)","OF","1956","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*025e9*","Rob Brantly","(N/A)","C","2003","FA","36","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yh7*","Michael Braswell","KC","3B","2006","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ph1*","Payton Brennan","(N/A)","OF","2027","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qxl*","Chris Brito","KC","1B","2054","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hiy*","Tony Bullard","(N/A)","1B","2138","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uw2*","Braden Burress","(N/A)","OF","2170","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060u9*","Max Burt","DET","2B,3B","2175","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r0e*","Omar Bustamante","DET","C","2183","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072p6*","Evan Cabral","(N/A)","3B,SP","2205","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rtn*","Jose Caguana","(N/A)","C","2235","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06z59*","Leonardo Carpio","(N/A)","OF","2369","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yhi*","Jared Carr","(N/A)","OF","2371","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06tvi*","David Carrera","NYY","OF","2381","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0637d*","Jair Casanova","(N/A)","OF","2399","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qy3*","Deuri Castillo","SEA","1B,OF","2431","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ri2*","Juan Castillo","COL","C","2440","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*038hy*","Juan Centeno","ARI","C","2512","FA","36","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06akx*","Geisel Cepeda","(N/A)","OF","2515","FA","28","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061o0*","Luis Chevalier","KC","3B","2584","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rhb*","Nixon Chirinos","MIA","C","2599","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0664h*","Nick Clarno","(N/A)","C","2648","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ckm*","Abraham Cohen","(N/A)","OF","2678","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zdg*","Jack Collins","TEX","C","2711","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r1w*","Juan Colorado","SF","3B","2724","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rjs*","Johan Contreras","(N/A)","1B","2753","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c3u*","Carlos Cordero","(N/A)","SS","2779","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0637g*","Jesus Correa","(N/A)","SS","2809","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04evo*","Marty Costes","(N/A)","OF","2825","FA","30","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hob*","Wyatt Crenshaw","(N/A)","2B","2861","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r5f*","Ricardo Crespo","SF","OF","2863","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ui8*","Rey Cruz","PHI","C","2917","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qjj*","Gio Cueto","LAD","C","2927","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r6k*","Rohan Culmer","(N/A)","SS","2937","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yuc*","AJ Curry","(N/A)","1B","2956","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ags*","Blake Cyr","(N/A)","SS","2970","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sxp*","Jarryd Dale","(N/A)","2B","2979","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06202*","Moises De La Rosa","(N/A)","OF","3115","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rjg*","Adrian De Leon","ARI","C","3119","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ule*","Meylin De Leon","(N/A)","2B","3130","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rso*","Raudy De Los Santos","(N/A)","2B","3147","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sum*","Carlos De Sousa","TB","C","3159","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01tji*","Delino DeShields","(N/A)","OF","3177","FA","33","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06l0p*","Ismael Del Rosario","(N/A)","OF","3200","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y6d*","Richel Del Rosario","(N/A)","1B,3B,OF","3202","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sut*","Nicolas Deschamps","(N/A)","C","3229","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yqb*","Michael DiMartini","(N/A)","OF","3238","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ajs*","Joseph Diaz","(N/A)","OF","3266","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060p4*","Winder Diaz","(N/A)","2B","3282","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rir*","Yidel Diaz","(N/A)","C","3283","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qqq*","Harrison Didawick","(N/A)","OF","3297","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03c7r*","Wilmer Difo","(N/A)","2B,3B","3302","FA","34","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r04*","Isaias Dipre","(N/A)","SS","3312","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qk6*","Hunter Dobbins","DET","C","3320","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060io*","Christian Doty","(N/A)","SS","3358","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06xzx*","Athanael Duarte","LAA","1B,3B","3388","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06805*","Damon Dues","(N/A)","2B,OF","3396","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qkg*","Bryce Eblin","CHW","2B","3456","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rl3*","Yhoan Escalona","PHI","3B","3533","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wbo*","Brenny Escanio","(N/A)","2B,SS","3535","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u1q*","Samuel Escudero","PIT","C","3543","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06igu*","Luke Esquivel","(N/A)","1B","3567","FA","17","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05j74*","Geury Estevez","(N/A)","SS","3573","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mc2*","Samuel Estevez","MIA","OF","3575","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02610*","Phillip Evans","(N/A)","1B,3B","3592","FA","33","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qj1*","Christian Fagnant","WSH","C","3607","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r8d*","Nomar Fana","(N/A)","OF","3619","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ks6*","Ryne Farber","(N/A)","SS","3622","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ra3*","Sawyer Farr","(N/A)","SS","3630","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064zn*","Moises Febrillet","(N/A)","3B","3639","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c3b*","Diego Felix","(N/A)","OF","3647","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*048tm*","Juan Fernandez","(N/A)","C","3680","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zen*","Brandon Forrester","HOU","SS","3802","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ifo*","Juan Frances","(N/A)","OF","3827","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072fu*","Ian Francis","CIN","C","3831","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060gn*","Carlos Franco","ATH","C","3839","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r4u*","Anderson French","(N/A)","C","3872","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0413a*","Josh Fuentes","(N/A)","3B","3901","FA","33","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qh2*","Yadimir Fuentes","(N/A)","1B","3902","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mic*","Luke Gaffney","(N/A)","1B","3918","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06tko*","Adrian Garcia","(N/A)","2B","3969","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060p8*","Cristian Garcia","(N/A)","1B","3980","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uv4*","Francisco Garcia","(N/A)","3B","3997","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rcy*","Ray Garrett","(N/A)","SS","4041","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*07308*","Kingston George","(N/A)","OF","4078","FA","15","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05llr*","Jose Godoy","(N/A)","C","4148","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03mwx*","Jose Gomez","(N/A)","SS","4168","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r9o*","Luis Gomez","(N/A)","C","4170","FA","32","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kxt*","Diego Gonzalez","(N/A)","1B","4214","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r7p*","Howard Gonzalez","(N/A)","OF","4224","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rk3*","Ricson Gonzalez","KC","C","4257","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zg3*","Aaron Graeber","LAA","OF","4294","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065nr*","Kevin Graham","(N/A)","OF","4298","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hek*","Donte Grant","(N/A)","OF","4305","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y4e*","Manuel Guariman","(N/A)","C","4370","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rkh*","Jeiker Gudino","DET","C","4373","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0731o*","Yhon Guerrero","CLE","OF","4393","FA","17","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ybs*","Gavin Guidry","(N/A)","SS","4397","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bpv*","Albert Gutierrez","(N/A)","1B","4415","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hu9*","Ty Hanchey","SF","C","4512","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qj3*","Theo Hardy","TEX","SS","4531","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062k3*","Luke Heefner","(N/A)","3B","4604","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060n8*","Lou Helmig","(N/A)","OF","4612","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sj7*","Alex Hernandez","(N/A)","2B","4663","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06tlr*","Kyle Hess","(N/A)","OF","4764","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0639y*","Renny Hidalgo","(N/A)","OF","4784","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067ze*","Ross Highfill","(N/A)","C","4790","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02j36*","C.J. Hinojosa","(N/A)","SS","4813","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hur*","Caleb Hobson","COL","OF","4826","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ylq*","Connor Hollis","(N/A)","2B,OF","4855","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uxl*","Peyton Holt","(N/A)","3B","4864","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ul5*","Stephen Hrustich","DET","OF","4907","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060mc*","Zach Humphreys","LAA","C","4937","FA","28","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rif*","Brandon Jaime","CIN","C","5011","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066cz*","Brett Johnson","(N/A)","OF","5106","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r3q*","Kyle Jones","(N/A)","OF","5151","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c7w*","Yoerny Junco","(N/A)","3B","5184","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05zq2*","Aidan Keenan","(N/A)","SS","5218","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ib9*","Min Suk Kim","(N/A)","OF","5277","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04pqw*","Grant Koch","(N/A)","C","5346","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0423t*","Taylor Kohlwey","(N/A)","OF","5351","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04q0h*","Matt Kroon","(N/A)","OF","5384","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r4p*","Tre' Lawrence","(N/A)","OF","5498","FA","15","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mim*","Patrick Lee","DET","OF","5540","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qvn*","Ethan Lege","(N/A)","1B,3B","5546","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ri6*","David Leon","(N/A)","C","5596","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*041zx*","Lyle Lin","(N/A)","C","5608","FA","28","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rnk*","Yohander Linarez","(N/A)","3B","5620","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051bi*","Matt Lloyd","BOS","1B","5651","FA","30","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rp9*","Alejandro Loaiza","STL","1B","5653","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qj8*","Jacob Lojewski","(N/A)","SS","5676","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qph*","Jacoby Long","(N/A)","OF","5683","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rp8*","Chris Lopez","STL","C","5699","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rhy*","Gabriel Lopez","COL","C","5705","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mfj*","Geuri Lubo","CHC","OF","5749","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04py1*","Nick Lucky","NYM","2B,SS","5759","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kwl*","JT Mabry","(N/A)","2B","5800","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rsq*","Johan Macias","LAA","2B,SS","5824","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hoz*","Cam Magee","(N/A)","SS","5849","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rix*","Alexander Mambel","BOS","1B","5880","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rft*","Manny Marin","(N/A)","SS","5924","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uw4*","Tatum Marsh","(N/A)","OF","5961","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sa0*","Emil Martinez","(N/A)","SS","6007","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rho*","Eric Martinez","MIL","C","6009","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06l3l*","Yeral Martinez","(N/A)","1B","6055","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qii*","Jack Mathey","SD","C","6082","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05zd8*","Max McGwire","(N/A)","1B","6193","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06lex*","Aaron McKeithan","SEA","C","6203","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sbs*","Albert Medina","ARI","OF","6241","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06lwk*","Alver Medina","(N/A)","3B","6242","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kxv*","Dilan Medina","(N/A)","OF","6245","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066s0*","Jose Medina","(N/A)","1B","6249","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rs0*","Bryant Mendez","SEA","2B","6305","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sbw*","Jeshua Mendez","ARI","C","6309","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06p5y*","Joel Mendez","(N/A)","OF","6311","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ri1*","Jorge Mendez","(N/A)","C","6312","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04etz*","Skyler Messinger","COL","3B","6375","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rih*","John Michael Faile","CIN","1B","6391","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dqo*","Garrett Michel","(N/A)","1B","6394","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hse*","Justin Miknis","(N/A)","C","6407","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r00*","Andrew Miller","(N/A)","C","6422","FA","28","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xu3*","Jacob Miller","(N/A)","C","6430","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072f8*","Tyler Minick","(N/A)","3B","6453","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u9u*","Derrick Mitchell","(N/A)","OF","6468","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r79*","Maddox Molony","(N/A)","SS","6501","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072ij*","Lucas Moore","(N/A)","OF","6568","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06msx*","Isaac Moscote","(N/A)","2B","6659","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04pza*","Drew Mount","(N/A)","OF","6675","FA","30","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qy2*","Jeyson Moya","SF","3B","6677","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g4m*","Deivis Nadal","(N/A)","SS","6746","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ykw*","Keaton Neal","(N/A)","SS","6777","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06um6*","Ben Newton","ATH","3B","6806","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064ou*","Cherif Neymour","(N/A)","SS","6809","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04odg*","Quincy Nieporte","(N/A)","1B","6821","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rhf*","Kevin Novoa","(N/A)","1B","6871","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rgj*","Irvin Nunez","MIN","C","6889","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r20*","James Nunnallee","(N/A)","OF","6901","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yw4*","Brady O'Brien","SEA","3B","6905","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072yi*","Finnian O'Loughlin","(N/A)","OF,SP,RP","6914","FA","17","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051ff*","Matt O'Neill","ARI","C","6917","FA","28","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065v1*","Tanner O'Tremba","(N/A)","OF","6923","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06eyo*","Luis Ogando","(N/A)","3B","6945","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rja*","Josnaider Orellana","BAL","C","6999","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rw7*","Rafael Oropeza","(N/A)","SS","7003","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mdl*","Nicolas Ortiz","(N/A)","C","7032","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
